customer_id,revenue,most_recent_visit,number_of_orders,recency_days
14408,1111,2006-09-09,13,114
39675,835,2006-04-12,11,264
3019,722,2006-11-24,8,38
5522,1019,2006-10-25,13,68
14054,786,2005-08-18,7,501
9467,524,2006-04-04,7,272
37844,372,2005-11-13,6,414
19533,639,2006-11-11,9,51
6363,520,2006-05-17,6,229
12725,814,2006-12-29,9,3
15965,479,2006-09-30,7,93
25771,921,2006-08-09,10,145
35313,1376,2006-11-15,12,47
34464,939,2006-08-29,9,125
16969,1046,2006-06-08,8,207
4448,879,2005-10-24,7,434
13459,854,2006-06-06,7,209
241,486,2005-09-14,7,474
13760,976,2006-06-10,11,205
9391,1844,2006-11-05,17,57
10099,1048,2006-07-19,9,166
23190,1507,2006-07-27,14,158
14122,1192,2006-09-26,12,97
36719,1419,2006-10-10,12,83
22221,974,2006-09-12,12,111
13798,1125,2006-09-07,11,116
1406,848,2006-01-10,10,356
29741,1293,2006-06-27,12,188
34970,1460,2005-12-03,15,394
15187,497,2006-08-25,6,129
1897,737,2006-10-23,7,70
3557,1266,2006-06-18,11,197
26878,1104,2006-09-05,10,118
34550,1037,2006-07-27,12,158
37205,55,2006-09-03,2,120
29061,861,2006-08-28,10,126
39768,1183,2006-04-11,12,265
7081,872,2006-08-06,9,148
37597,377,2006-07-01,4,184
18562,610,2006-05-31,9,215
23268,743,2006-12-09,7,23
4721,733,2006-06-02,8,213
15744,1028,2006-07-06,10,179
25359,665,2006-03-03,7,304
37060,663,2006-10-07,7,86
30451,1028,2006-10-17,9,76
24450,774,2006-05-12,9,234
14990,1948,2006-10-29,20,64
28553,1073,2006-09-23,10,100
29600,477,2006-03-16,9,291
26146,688,2006-10-11,8,82
8150,1109,2006-10-03,10,90
5177,297,2005-10-20,5,438
5921,507,2005-09-28,6,460
868,1093,2006-01-09,10,357
38648,672,2005-08-19,8,500
35125,783,2005-09-03,8,485
8938,687,2006-04-29,7,247
20995,975,2006-11-02,13,60
15320,1474,2006-09-03,11,120
1119,1347,2006-03-02,14,305
14048,743,2006-03-30,8,277
31906,575,2006-01-29,7,337
29576,696,2006-08-09,8,145
1764,2000,2006-07-18,15,167
7182,1160,2006-07-15,11,170
36608,824,2006-07-01,8,184
20377,1898,2006-11-25,16,37
39895,932,2006-12-13,9,19
15947,990,2006-06-11,11,204
26017,1212,2006-04-13,9,263
39160,501,2006-03-13,7,294
26718,656,2006-11-18,9,44
16471,1136,2005-09-13,11,475
15317,1232,2006-08-04,10,150
4938,464,2006-06-28,5,187
27898,1069,2006-10-07,9,86
4951,662,2006-08-19,8,135
38499,784,2006-11-01,9,61
25639,1596,2006-04-10,11,266
33731,1304,2006-11-14,14,48
29055,1149,2006-05-05,13,241
17060,446,2006-07-16,9,169
20967,1042,2006-09-07,15,116
23726,1041,2006-11-23,10,39
24222,1052,2006-05-15,8,231
404,648,2006-08-14,9,140
34159,513,2006-06-15,8,200
36673,1092,2006-09-29,9,94
29019,1249,2006-09-25,10,98
7591,1476,2006-12-13,12,19
12564,1536,2006-09-19,13,104
32257,344,2005-06-08,4,572
4364,664,2006-09-16,6,107
1337,786,2006-12-07,13,25
1157,1091,2006-10-28,10,65
21482,151,2005-06-05,3,575
29406,668,2006-10-18,8,75
9554,1804,2006-10-24,19,69
5235,1599,2006-12-17,14,15
36545,1221,2006-10-24,15,69
34018,873,2006-11-08,9,54
19802,1206,2006-07-30,11,155
2591,802,2006-07-11,12,174
5014,1631,2006-07-08,12,177
20925,480,2006-05-24,6,222
26116,652,2006-05-18,7,228
30619,1564,2006-10-10,14,83
10151,519,2005-07-03,5,547
31996,537,2005-02-02,3,698
9097,1028,2006-11-20,13,42
4984,1004,2006-06-25,10,190
32747,1104,2006-10-24,12,69
18367,877,2006-11-15,10,47
38115,1344,2006-07-29,12,156
22234,1202,2006-12-13,12,19
256,1749,2006-10-26,19,67
30456,510,2006-09-17,6,106
21455,1306,2006-09-03,11,120
13956,613,2005-08-09,8,510
27576,985,2006-02-18,9,317
15408,1404,2006-04-05,12,271
7316,1024,2006-10-10,11,83
3163,960,2006-10-05,12,88
5563,1641,2006-08-24,16,130
14115,1024,2006-12-27,11,5
21179,639,2006-08-08,8,146
26180,569,2006-09-16,6,107
20864,919,2006-04-13,11,263
8792,1369,2006-06-17,9,198
28896,1554,2006-10-07,15,86
34353,1093,2006-06-11,11,204
986,1339,2006-07-25,12,160
12086,1103,2006-06-14,13,201
8373,899,2005-10-31,7,427
8216,1397,2006-12-21,10,11
9323,841,2006-04-15,11,261
36483,1132,2006-05-17,13,229
29420,872,2006-11-08,9,54
5531,1283,2006-06-03,12,212
17699,935,2005-08-30,12,489
34014,1088,2006-09-06,10,117
39931,1472,2006-08-08,13,146
32203,1272,2006-07-06,14,179
13959,500,2006-11-26,7,36
12599,1980,2006-12-28,20,4
14023,548,2006-07-20,5,165
23110,515,2006-11-17,6,45
14100,1021,2006-06-04,9,211
29194,1311,2006-05-27,13,219
6949,798,2006-04-23,8,253
1340,481,2006-12-06,7,26
9344,506,2006-07-12,6,173
34085,1776,2006-03-23,15,284
7544,541,2006-06-07,5,208
32216,1473,2006-08-21,14,133
21246,856,2006-09-23,9,100
8867,902,2006-01-27,8,339
14283,1332,2006-07-20,11,165
32311,899,2006-11-16,9,46
21054,1125,2006-08-28,11,126
24468,581,2005-06-22,8,558
30475,238,2006-03-08,5,299
14465,1309,2006-10-30,15,63
17817,518,2005-10-23,4,435
6498,1012,2006-08-27,12,127
38361,1110,2006-08-31,10,123
18227,1601,2006-08-21,16,133
35595,816,2006-10-14,8,79
13586,812,2006-08-21,11,133
18291,1098,2006-12-14,12,18
12598,882,2006-06-14,8,201
27141,1207,2006-03-05,16,302
16345,1321,2006-11-14,13,48
22545,573,2006-04-27,9,249
1422,1279,2006-09-27,13,96
38168,366,2006-08-06,5,148
49,1191,2006-08-04,10,150
24455,1102,2006-08-01,11,153
31332,833,2006-08-20,8,134
26815,488,2005-09-29,8,459
15195,1220,2006-07-18,11,167
19518,774,2006-02-17,9,318
29082,902,2006-08-18,9,136
3124,494,2006-03-30,7,277
27742,1215,2006-08-04,12,150
27076,702,2006-10-23,9,70
9377,533,2006-10-09,5,84
37823,1165,2006-09-06,12,117
12711,774,2006-02-19,10,316
5666,377,2006-06-17,7,198
2293,592,2005-06-16,7,564
28551,1187,2006-10-04,13,89
14561,718,2006-12-12,9,20
13616,875,2006-11-18,11,44
18650,688,2006-12-14,9,18
18195,799,2005-11-28,7,399
30664,1382,2006-08-09,15,145
20226,675,2006-09-22,8,101
24950,666,2006-09-08,9,115
36032,1072,2006-06-20,10,195
7686,766,2006-11-07,7,55
15850,994,2006-10-25,9,68
22957,309,2006-07-30,6,155
31545,1782,2006-09-28,15,95
649,368,2005-09-05,5,483
35557,939,2006-08-11,12,143
27860,963,2006-11-24,12,38
4804,1015,2006-10-25,12,68
6701,1163,2006-09-10,11,113
6533,1243,2006-11-07,13,55
39465,569,2006-09-28,7,95
126,1089,2006-08-10,12,144
4457,730,2006-07-06,9,179
7784,1010,2006-05-08,10,238
37323,755,2006-04-05,9,271
26862,1320,2006-09-28,14,95
10458,1286,2006-07-02,12,183
32059,1135,2006-08-05,11,149
16643,917,2006-08-31,11,123
22117,1073,2006-09-30,10,93
20691,448,2005-10-25,6,433
19976,811,2006-08-01,9,153
17292,610,2006-07-26,6,159
6337,1226,2006-09-13,14,110
17023,1389,2006-10-21,15,72
18171,720,2006-06-24,7,191
21573,700,2006-06-18,11,197
33617,733,2006-10-17,5,76
8783,472,2006-09-13,7,110
22963,721,2006-03-03,5,304
8374,1016,2006-12-18,9,14
30612,373,2006-06-07,5,208
15010,918,2005-12-29,11,368
28550,1165,2006-06-28,10,187
3057,1237,2006-05-08,12,238
10582,204,2006-01-13,4,353
16078,940,2006-12-03,8,29
13794,425,2006-08-08,4,146
35886,536,2005-10-07,5,451
21072,1066,2006-11-05,14,57
6574,1097,2006-06-21,12,194
4352,592,2006-05-27,8,219
32230,407,2006-12-30,5,2
33327,511,2005-12-22,5,375
25173,901,2006-10-11,7,82
20778,149,2006-01-19,3,347
471,1135,2006-06-20,8,195
2999,618,2005-10-06,6,452
12038,1276,2006-09-18,15,105
9557,518,2005-08-17,6,502
13980,618,2006-04-29,7,247
32135,1359,2006-12-19,16,13
3747,1367,2006-10-24,13,69
17682,1357,2006-10-01,16,92
31955,702,2006-06-10,7,205
33249,1029,2006-08-22,8,132
34272,1136,2006-07-02,11,183
19965,727,2006-09-23,11,100
18154,923,2006-10-22,11,71
5493,1560,2006-09-30,15,93
25743,865,2006-10-10,10,83
25370,1157,2006-08-31,13,123
21375,344,2006-08-18,4,136
26331,1129,2006-08-15,10,139
20684,1398,2006-10-27,18,66
1271,476,2005-11-18,5,409
31591,1031,2006-09-18,12,105
6694,1305,2006-11-15,11,47
26801,842,2006-11-11,7,51
3296,933,2006-09-21,11,102
23467,867,2006-09-13,10,110
13570,1348,2006-11-01,10,61
21168,706,2005-12-21,8,376
28520,1316,2006-05-29,14,217
15831,1698,2006-08-05,14,149
26603,1871,2006-10-15,16,78
21384,1572,2006-11-02,16,60
18777,1099,2006-01-18,10,348
37967,1126,2006-09-12,11,111
8327,1792,2006-03-31,15,276
15559,1087,2006-05-08,13,238
10018,1012,2006-08-02,11,152
8937,798,2005-08-27,8,492
15770,1288,2006-09-12,13,111
26984,751,2006-06-29,9,186
21317,956,2006-04-15,9,261
14325,216,2006-10-31,3,62
39582,868,2006-07-20,8,165
20855,1141,2006-03-23,9,284
22099,833,2006-06-26,9,189
4380,1079,2006-08-19,9,135
3035,915,2006-11-18,10,44
25217,1015,2006-03-02,11,305
2690,505,2005-10-10,5,448
37832,1409,2006-12-11,15,21
5816,669,2006-10-27,8,66
25875,1299,2006-10-02,13,91
7392,776,2006-02-09,7,326
28871,744,2006-05-26,11,220
34870,735,2006-10-19,9,74
3273,1475,2006-10-22,14,71
20426,1039,2006-12-09,12,23
11368,534,2006-08-01,6,153
9218,1252,2006-09-07,12,116
32551,1426,2006-07-11,13,174
27683,824,2006-07-01,9,184
35555,1640,2006-09-30,16,93
18614,952,2006-09-27,10,96
10131,1226,2006-08-12,14,142
9586,1077,2006-11-01,12,61
15121,689,2006-11-11,9,51
17072,1311,2006-12-29,12,3
6503,1299,2006-11-28,15,34
39073,641,2005-11-10,8,417
7620,718,2006-12-29,8,3
18281,979,2006-11-30,11,32
13860,642,2006-06-25,7,190
29277,1157,2006-03-27,11,280
22618,133,2006-09-09,3,114
7123,593,2006-05-10,6,236
27299,1030,2006-12-12,10,20
21115,1257,2006-05-12,11,234
39914,1583,2006-12-12,15,20
32014,636,2006-10-11,7,82
4910,677,2006-08-07,9,147
27864,812,2006-01-21,9,345
16063,587,2006-02-13,9,322
4664,441,2006-07-18,5,167
26279,786,2006-10-24,12,69
29649,1133,2006-09-11,12,112
9472,1227,2006-11-05,13,57
29356,697,2006-07-05,7,180
494,522,2006-06-13,4,202
30011,1572,2005-11-17,13,410
33104,1399,2006-10-23,12,70
15901,825,2006-10-13,7,80
18014,608,2005-12-08,8,389
30957,503,2005-05-15,4,596
20917,661,2005-06-27,6,553
9760,1108,2006-07-01,11,184
12874,851,2006-04-18,10,258
5633,1418,2006-08-10,15,144
37577,762,2006-03-07,8,300
26912,919,2006-08-01,10,153
1882,1184,2005-12-12,11,385
4619,1001,2006-05-19,9,227
35971,1373,2006-03-10,15,297
10795,588,2006-08-16,6,138
3982,538,2006-10-03,8,90
32313,776,2006-10-16,11,77
12252,420,2006-10-18,6,75
29395,1699,2006-11-26,13,36
18100,1315,2006-09-27,12,96
1154,889,2006-05-28,10,218
36242,1002,2006-11-23,9,39
26164,279,2005-12-13,5,384
24161,640,2006-05-05,5,241
33549,1207,2006-12-03,12,29
29241,947,2006-09-30,10,93
18743,666,2005-11-22,7,405
2688,1342,2006-11-22,16,40
4403,208,2006-08-08,4,146
20264,790,2006-10-03,9,90
14286,622,2005-11-02,7,425
32550,901,2006-06-07,13,208
23852,1330,2006-12-15,15,17
16109,1019,2006-11-23,11,39
4633,1252,2006-06-11,13,204
21354,1103,2005-12-01,9,396
30247,569,2006-04-30,7,246
37421,527,2005-09-05,7,483
15762,636,2006-07-01,6,184
27328,380,2006-07-16,4,169
34761,424,2005-05-12,5,599
4976,1416,2006-07-02,13,183
33044,678,2006-10-09,7,84
12560,1516,2006-09-27,15,96
38949,460,2006-08-28,6,126
31913,952,2006-05-07,10,239
34358,731,2006-05-31,7,215
18379,1073,2006-09-08,15,115
37782,1161,2006-06-17,9,198
10322,416,2006-07-08,6,177
33606,1347,2006-04-01,15,275
11287,1303,2006-11-03,11,59
15238,885,2006-10-21,6,72
3,1194,2006-08-11,13,143
7739,2082,2006-09-23,15,100
28000,621,2006-01-25,8,341
15975,1223,2006-09-19,12,104
30642,698,2006-12-08,7,24
21751,1347,2006-07-15,13,170
4598,1070,2006-11-11,10,51
6536,802,2006-08-20,9,134
9387,751,2006-08-10,9,144
3844,807,2006-08-13,12,141
28737,1184,2006-09-16,12,107
14888,959,2006-10-09,10,84
11374,521,2006-08-25,5,129
22060,950,2006-09-17,10,106
13345,1222,2006-06-20,15,195
1880,1081,2006-06-27,11,188
27110,1007,2006-10-02,11,91
6226,626,2006-09-05,6,118
24727,1074,2006-07-04,10,181
8447,1256,2006-10-31,12,62
20157,1171,2005-11-21,11,406
17794,1654,2006-11-24,16,38
12946,1076,2006-08-19,10,135
17042,1477,2006-08-06,12,148
11946,833,2006-07-22,10,163
21152,972,2006-09-27,10,96
9086,971,2006-12-26,10,6
12906,1293,2006-10-04,10,89
3094,1017,2006-09-23,12,100
353,771,2005-05-22,8,589
1382,1264,2006-11-09,16,53
21759,466,2006-07-01,7,184
9422,1260,2005-12-21,11,376
27642,1300,2006-10-20,17,73
6929,1256,2006-05-09,10,237
22728,1156,2006-06-29,13,186
34605,1185,2006-10-04,11,89
18048,1737,2006-09-01,15,122
20165,814,2006-06-12,6,203
5345,846,2006-10-22,11,71
21656,797,2006-08-21,9,133
9486,1034,2006-08-19,10,135
30909,773,2006-06-09,8,206
6368,1113,2006-07-09,12,176
3859,834,2006-06-14,10,201
25341,630,2006-05-10,5,236
3265,465,2005-11-04,5,423
26161,805,2006-07-23,8,162
39919,1252,2006-10-18,11,75
33267,350,2006-06-18,8,197
5955,681,2006-09-18,8,105
29162,705,2006-07-26,10,159
26095,682,2006-10-07,6,86
22070,521,2006-04-15,8,261
20591,880,2006-06-21,11,194
38988,1588,2006-12-02,15,30
17718,1070,2006-10-21,9,72
15181,944,2006-09-11,9,112
13755,707,2006-05-17,11,229
38724,1374,2006-08-04,13,150
31090,1595,2006-07-12,15,173
8500,658,2006-05-08,7,238
34241,1470,2006-05-30,14,216
26426,1177,2006-05-18,14,228
39823,883,2006-06-11,9,204
34112,936,2006-04-20,10,256
21962,1164,2006-05-08,12,238
10802,315,2005-11-12,3,415
10560,1532,2006-10-05,12,88
21219,855,2006-07-28,8,157
13961,845,2005-10-31,6,427
21132,1444,2006-10-31,11,62
21069,1152,2005-12-01,10,396
31655,640,2006-12-15,9,17
18601,717,2006-07-02,8,183
10463,1057,2006-07-12,11,173
29243,720,2006-07-01,10,184
36187,885,2006-08-16,10,138
10555,1418,2006-11-11,12,51
11557,735,2006-09-03,9,120
37696,1078,2006-10-04,13,89
5128,1181,2006-07-09,12,176
17785,1199,2006-06-25,11,190
3944,1058,2006-05-25,10,221
36772,862,2006-11-13,11,49
11533,1225,2006-08-05,12,149
25389,1155,2006-09-06,13,117
16881,956,2006-08-29,7,125
33995,846,2006-03-27,9,280
1991,1105,2006-07-15,12,170
18574,985,2006-11-24,13,38
6221,584,2006-07-24,9,161
37765,1086,2006-12-16,9,16
22481,185,2004-04-18,1,988
32916,366,2006-08-31,5,123
5993,572,2006-09-22,7,101
28804,880,2006-06-07,9,208
22933,1155,2006-11-05,14,57
5934,99,2005-07-06,2,544
20724,954,2006-10-02,9,91
33378,1422,2006-08-13,12,141
23576,580,2006-05-24,7,222
37980,483,2006-03-23,10,284
32421,1584,2006-11-11,17,51
32599,665,2006-03-04,9,303
26058,860,2006-06-17,11,198
26,344,2005-08-02,6,517
28809,894,2006-07-04,9,181
20443,411,2006-09-02,7,121
34504,876,2006-08-27,10,127
35895,897,2006-08-06,9,148
27678,1107,2006-07-27,10,158
25829,483,2006-05-15,8,231
38256,689,2006-11-02,8,60
29482,826,2006-08-23,11,131
13541,838,2006-09-28,8,95
30970,898,2006-08-04,10,150
6567,637,2005-12-23,8,374
10510,984,2006-04-19,13,257
24215,1228,2006-05-20,11,226
15292,1290,2006-10-03,16,90
1651,895,2006-05-17,10,229
28525,789,2006-09-14,8,109
1648,1042,2006-11-26,13,36
30677,778,2006-07-18,9,167
15274,1121,2006-09-19,10,104
38192,807,2006-08-13,7,141
16855,979,2006-11-30,12,32
3058,513,2006-11-15,8,47
26478,690,2006-07-21,7,164
3909,788,2006-11-11,10,51
3874,1446,2006-09-04,13,119
22329,1288,2006-11-13,12,49
37515,1401,2006-07-11,12,174
39590,315,2005-07-06,3,544
9526,1355,2006-09-03,12,120
34385,1495,2006-06-05,13,210
10330,992,2006-10-24,11,69
39391,848,2006-06-05,10,210
19140,940,2006-07-04,11,181
23575,605,2006-08-25,6,129
38739,993,2006-09-01,12,122
24235,1143,2006-08-23,11,131
34641,1107,2006-04-30,13,246
34207,552,2006-09-02,5,121
27339,1004,2006-07-16,11,169
26659,1122,2006-08-01,12,153
31058,589,2005-09-16,4,472
17002,1177,2006-08-29,10,125
11802,1124,2006-05-08,12,238
10006,1047,2006-01-12,9,354
5158,740,2006-05-17,7,229
33836,625,2006-02-07,10,328
23220,742,2006-04-12,9,264
19860,1000,2006-09-23,12,100
19261,247,2005-11-10,5,417
33652,1488,2006-05-31,13,215
9316,874,2006-04-23,8,253
16461,483,2006-10-20,5,73
11131,773,2006-12-10,13,22
11132,463,2006-03-20,5,287
6435,793,2006-11-13,7,49
29098,906,2006-09-30,13,93
18668,914,2006-10-10,9,83
28682,816,2005-09-27,9,461
22232,655,2006-07-16,5,169
32771,708,2006-10-05,8,88
22379,1047,2006-08-18,13,136
23362,764,2006-09-28,8,95
24178,1473,2006-09-05,15,118
15743,930,2006-10-20,9,73
18793,1344,2006-09-11,14,112
37464,979,2006-12-24,12,8
12958,615,2005-11-02,8,425
1598,1472,2006-04-09,11,267
5770,925,2006-05-16,14,230
21047,1282,2006-07-06,12,179
13738,518,2006-06-03,8,212
7812,887,2006-07-25,8,160
37165,1413,2006-11-14,15,48
5006,775,2006-02-27,8,308
25352,437,2006-11-10,4,52
24833,768,2006-10-05,9,88
13141,618,2006-10-11,8,82
36009,948,2006-12-20,13,12
2996,720,2006-11-19,7,43
27155,1449,2006-09-18,13,105
4109,608,2006-07-10,8,175
8813,900,2006-11-11,10,51
29922,1361,2006-05-16,14,230
24526,457,2005-07-30,8,520
13309,1038,2005-12-25,8,372
20693,1625,2006-12-09,12,23
31451,1348,2006-07-08,13,177
18709,628,2006-05-18,7,228
3995,852,2006-04-10,10,266
13003,1093,2006-08-26,13,128
25695,864,2006-07-12,11,173
15839,1287,2006-12-19,13,13
8128,279,2005-03-18,2,654
25102,800,2006-05-29,9,217
31954,818,2006-11-15,8,47
2068,1279,2006-07-25,13,160
34020,924,2006-12-27,10,5
36667,463,2006-03-19,5,288
19902,1814,2006-09-28,14,95
7657,720,2006-08-27,7,127
37872,668,2006-09-01,9,122
23515,460,2005-10-21,8,437
4445,723,2005-11-12,9,415
31872,1697,2006-01-26,12,340
4141,1227,2006-09-21,12,102
7041,1266,2006-06-04,13,211
7238,1874,2006-11-12,17,50
643,1084,2006-07-30,12,155
19114,763,2006-08-18,5,136
17886,803,2006-10-05,9,88
33030,1201,2006-11-12,14,50
39182,1438,2006-09-17,14,106
36661,830,2006-08-29,12,125
26271,668,2006-12-03,9,29
30186,1244,2006-12-26,11,6
39137,1220,2006-11-01,12,61
28718,1425,2005-12-07,15,390
22897,847,2006-10-11,10,82
12955,1166,2006-11-01,11,61
28958,1340,2006-09-19,15,104
33431,1624,2006-08-23,14,131
37860,907,2006-09-24,7,99
5446,231,2005-11-22,4,405
21252,678,2006-03-09,8,298
2315,1065,2006-11-26,13,36
21729,709,2006-09-12,10,111
29745,1244,2006-10-06,11,87
8567,865,2006-11-30,13,32
21356,1212,2006-07-15,12,170
35222,810,2006-10-02,11,91
3012,1645,2006-09-20,18,103
17664,1156,2006-03-03,11,304
9769,945,2006-09-04,9,119
428,1258,2006-08-21,11,133
16723,1672,2006-10-13,14,80
3988,648,2005-12-23,7,374
32483,1196,2006-06-19,10,196
2300,1671,2006-07-29,14,156
32052,1139,2005-12-11,11,386
3739,865,2006-04-06,10,270
26541,1327,2006-07-29,12,156
5959,875,2005-12-20,8,377
9831,504,2006-10-24,8,69
22879,1227,2006-11-07,14,55
30648,943,2006-09-24,9,99
16449,845,2005-12-31,8,366
7616,1021,2006-09-23,7,100
4879,784,2006-07-29,8,156
11468,1585,2006-10-19,14,74
8638,941,2006-12-09,11,23
28260,353,2006-06-19,4,196
19471,1221,2006-11-07,16,55
25265,1442,2006-09-24,14,99
12542,281,2006-06-28,2,187
30471,1029,2006-07-30,9,155
20702,895,2006-09-12,11,111
36857,543,2006-08-01,8,153
23251,828,2005-08-21,9,498
26902,637,2006-09-05,8,118
6382,767,2006-08-22,8,132
23098,988,2006-09-08,8,115
29104,1222,2006-04-22,13,254
19463,1428,2006-07-27,11,158
10460,707,2006-09-29,7,94
12532,972,2006-08-14,7,140
16844,401,2006-10-06,6,87
2422,839,2006-06-08,7,207
34163,838,2006-09-03,8,120
27547,847,2006-07-25,7,160
28478,893,2006-07-20,11,165
13945,1314,2006-04-29,9,247
16612,1383,2006-08-23,15,131
16182,719,2006-08-05,11,149
10701,918,2006-09-26,9,97
20955,620,2006-12-11,8,21
39925,1307,2005-09-28,10,460
14887,909,2005-09-01,11,487
10960,1132,2006-11-30,11,32
1440,1157,2005-10-23,13,435
32178,760,2006-10-04,9,89
36637,851,2006-07-30,9,155
817,966,2006-11-19,12,43
32554,1394,2006-05-30,14,216
11954,942,2006-11-06,8,56
28263,1010,2006-09-25,12,98
31157,533,2006-06-27,6,188
34812,611,2006-06-29,9,186
24340,918,2006-09-07,14,116
20813,1100,2006-09-30,9,93
19800,1046,2006-09-30,11,93
36808,1616,2006-06-09,11,206
32723,1065,2006-02-28,10,307
23370,1051,2006-12-11,10,21
35056,791,2006-12-01,11,31
23462,1455,2006-08-18,15,136
36052,567,2006-05-13,8,233
31520,995,2006-05-24,8,222
36548,705,2006-07-04,7,181
18698,1007,2006-10-20,11,73
35735,863,2005-11-03,10,424
32308,1492,2006-12-01,17,31
37061,427,2005-06-16,5,564
24925,983,2006-08-13,13,141
147,749,2006-02-09,10,326
23439,1490,2006-12-14,10,18
25100,888,2006-06-22,9,193
15311,1121,2006-10-16,9,77
36892,1712,2006-09-19,15,104
10712,495,2006-05-02,8,244
14670,638,2006-11-21,6,41
23137,1084,2006-09-11,11,112
4355,1504,2006-08-17,14,137
25043,220,2005-10-21,4,437
5232,808,2006-05-31,10,215
38745,798,2006-11-05,10,57
36732,555,2006-03-26,6,281
27827,1277,2006-11-17,17,45
24784,945,2006-09-01,8,122
31989,894,2006-06-26,12,189
31776,972,2006-11-06,9,56
19617,654,2006-06-25,8,190
32727,1278,2006-03-30,10,277
29882,824,2006-07-24,11,161
19700,1433,2006-10-06,11,87
39323,558,2006-04-29,7,247
24366,737,2006-05-07,10,239
24514,658,2006-12-01,6,31
21189,872,2006-05-11,9,235
28315,569,2006-11-22,9,40
38907,1047,2006-10-28,14,65
21205,1364,2006-08-24,16,130
34076,1048,2006-11-16,11,46
739,1529,2006-11-09,13,53
10761,586,2005-06-23,8,557
30146,838,2006-04-30,7,246
23565,1240,2006-03-29,8,278
21314,1132,2006-12-12,9,20
23525,364,2006-09-25,5,98
8919,958,2006-09-19,10,104
33397,562,2006-03-10,7,297
18103,540,2006-05-30,7,216
7574,664,2005-05-17,5,594
3240,732,2006-04-26,8,250
24541,1453,2006-11-08,14,54
25970,998,2006-08-27,14,127
3253,1346,2005-12-02,13,395
18874,1023,2006-06-06,11,209
28674,951,2006-07-18,10,167
13169,380,2006-05-22,5,224
35764,681,2006-12-15,5,17
27660,907,2006-09-03,15,120
21157,522,2006-12-03,5,29
15367,979,2006-03-27,13,280
4508,806,2006-10-29,8,64
18052,619,2005-11-29,7,398
36645,869,2006-03-23,9,284
28650,1029,2006-12-21,10,11
22215,769,2006-07-12,8,173
27659,523,2006-11-09,7,53
24874,873,2004-10-24,6,799
17047,1097,2006-10-04,11,89
39657,1106,2006-07-01,10,184
27271,576,2005-10-07,7,451
27904,1174,2006-08-19,13,135
36503,344,2006-04-24,5,252
25049,1321,2006-08-22,12,132
38154,1131,2006-09-28,13,95
30457,962,2006-09-17,9,106
19823,909,2006-09-20,10,103
20449,715,2006-05-25,9,221
9670,583,2005-09-09,9,479
6713,1368,2006-06-11,13,204
20738,1206,2006-06-12,10,203
38272,728,2005-11-02,10,425
33466,677,2005-11-07,7,420
32929,873,2006-07-13,10,172
33181,1094,2006-09-19,13,104
22711,1110,2006-08-28,12,126
14759,1009,2006-07-22,10,163
32115,1118,2005-10-16,12,442
10644,1052,2006-11-04,11,58
22713,1811,2006-11-08,15,54
5474,116,2006-04-03,3,273
5999,894,2006-04-24,9,252
4095,658,2006-08-29,6,125
27730,1410,2006-03-19,14,288
15180,820,2006-05-27,9,219
22420,874,2006-06-05,8,210
16038,553,2006-06-18,6,197
14395,967,2006-05-27,11,219
2697,817,2006-06-25,11,190
36437,1159,2006-11-02,11,60
11632,1027,2006-06-04,9,211
38440,1144,2006-09-26,14,97
26820,1330,2006-07-16,13,169
4812,965,2006-11-08,9,54
22063,1235,2006-10-21,12,72
22216,1171,2006-06-21,13,194
22560,989,2006-10-19,12,74
